ID,URL,Title,body,Country,Group,Protest,Protest_Type,Discrim,Discrim_Type
7042,https://www.thehindu.com/news/national/tamil-nadu/posters-accusing-congress-communist-party-of-having-murdered-dalit-girl-in-ups-hathras-trigger-storm/article32784027.ece,"Posters accusing Congress, Communist party of having murdered Dalit girl in U.P.â€™s Hathras trigger storm",,IND,dalit,0,,,
7050,https://www.newsclick.in/dalit-family-battle-justice-dignity-national-capital,A Dalit Familyâ€™s Battle for Justice and Dignity in the National Capital | NewsClick,,IND,dalit,1,1,,
7051,https://timesofindia.indiatimes.com/city/ahmedabad/dalit-girl-molested-she-and-kin-booked/articleshow/78582837.cms,"Dalit girl molested, she and kin booked | Ahmedabad News - Times of India",,IND,dalit,0,,,
7060,https://economictimes.indiatimes.com/news/politics-and-nation/cbi-team-visits-spot-where-dalit-woman-was-gangraped-in-hathras/articleshow/78636971.cms,CBI team visits spot where Dalit woman was gangraped in Hathras,,IND,dalit,0,,,
7093,https://www.indiatoday.in/india/video/rape-of-dalit-girl-triggers-political-slugfest-in-punjab-1734936-2020-10-25,Rape of Dalit girl triggers political slugfest in Punjab,,IND,dalit,0,,,
7100,https://freepresskashmir.news/2020/10/08/rs-100-crore-sent-from-abroad-to-fund-violence-in-hathras-says-ed-over-gang-rape-murder-of-dalit-woman/,"Rs 100 Crore sent from abroad to fund violence in Hathras, says ED over â€˜gang-rape, murderâ€™ of Dalit woman",,IND,dalit,0,,,
7105,https://maktoobmedia.com/2020/10/02/caste-hindus-killed-our-daughter-22-ambedkarite-organizations-outside-india-over-murder-of-dalit-woman-in-hathras/,Caste Hindus killed our daughter: 22 Ambedkarite organizations outside India over murder of Dalit woman in Hathras - Maktoob,,IND,dalit,1,1,,
7111,https://www.shethepeople.tv/news/10-dalit-women-speakers-india-everyone-must-be-listening-to-right-now/,Pass The Mic: 10 Dalit Women Speakers Everyone Must Be Listening To Right Now - SheThePeople TV,,IND,dalit,1,1,,
7117,https://www.deccanherald.com/national/north-and-central/20-year-old-dalit-woman-raped-in-madhya-pradesh-3-held-897348.html,"20-year-old Dalit woman raped in Madhya Pradesh, 3 held",,IND,dalit,0,,,
7127,https://www.moneycontrol.com/news/opinion/a-vacuum-in-dalit-politics-in-the-hindi-heartland-5986961.html,A vacuum in Dalit politics in the Hindi heartland,,IND,dalit,1,3,,
7129,https://news.abplive.com/news/india/inter-cast-marriage-comment-controversy-aiadmk-dalit-mlas-inter-caste-marriage-stirs-controversy-as-wifes-family-opposes-1356620,AIADMK 36-Yr-Old Dalit MLA Gets Hitched To 19-Yr-Old Brahmin Girlfriend; Hereâ€™s Why This Intercaste Marriage Has Landed In Controversy,,IND,dalit,1,1,,
7131,https://www.eastmojo.com/news/2020/10/11/dalit-girl-molested-in-gujarat-she-and-her-kin-booked-for-assault-by-police/,Dalit girl molested in Gujarat; she and her kin booked for assault by police - EastMojo,,IND,dalit,0,,,
7138,https://www.newsclick.in/One-Month-Hathras-Victim-Death-Women-Dalit-Groups-Demand-Change-Not-Revenge,"One Month into Hathras Victimâ€™s Death, Women, Dalit Groups Demand â€˜Change, Not Revengeâ€™ | NewsClick",,IND,dalit,1,3,,
7150,https://theprint.in/in-pictures/rahul-priyanka-gandhi-meet-hathras-dalit-girls-family-promise-to-help/516230/,"Rahul & Priyanka Gandhi meet Hathras Dalit girl's family, promise to help",,IND,dalit,0,,,
7152,https://indianexpress.com/article/cities/ahmedabad/ahmedabad-dalit-boy-dies-at-observation-home-parents-allege-torture-6906091/,"Ahmedabad: Dalit boy dies at observation home, parents allege torture",,IND,dalit,0,,,
7166,https://karthiknavayan.blog/2020/10/03/the-leader-of-nado-national-alliance-of-dalit-organizations-is-no-more-johar-charles-wesley-meesa/,The leader of NADO (National Alliance of Dalit Organizations) is no more. Johar Charles Wesley Meesa,,IND,dalit,0,,,
7168,https://timesofindia.indiatimes.com/india/mayawati-seeks-apology-from-congress-brass-for-kamal-naths-remarks-against-dalit-woman/articleshow/78754788.cms,Mayawati seeks apology from Congress brass for Kamal Nath's remarks against Dalit woman | India News - Times of India,,IND,dalit,0,,,
7169,https://www.thehindu.com/news/national/andhra-pradesh/dalit-families-allege-land-grabbing-in-ranasthalam-mandal-of-ap/article32820131.ece,Dalit families allege land grabbing in Ranasthalam mandal of A.P.,,IND,dalit,0,,,
7170,https://zeenews.india.com/video/india/dalit-woman-alleges-raped-by-three-youths-in-ajmer-2313789.html,Dalit woman alleges raped by three youths in Ajmer,,IND,dalit,0,,,
7174,https://www.thestatesman.com/india/tn-dalit-woman-panchayat-chief-forced-sit-floor-1502929125.html,TN Dalit woman panchayat chief forced to sit on floor,,IND,dalit,0,,,
7175,https://mediaindia.eu/society/rape-murder-of-dalit-minor/,New Delhi police try to suppress alleged rape & murder of dalit minor,,IND,dalit,1,3,,
7186,https://timesofindia.indiatimes.com/city/chennai/tamil-nadu-dalit-woman-president-made-to-sit-on-floor-during-panchayat-meeting/articleshow/78593896.cms,Tamil Nadu: Dalit woman president made to sit on floor during panchayat meeting | Chennai News - Times of India,,IND,dalit,0,,,
7191,https://www.dnaindia.com/india/report-bhima-koregaon-case-militant-dalit-and-muslim-forces-gaining-roots-says-nia-2849815,"Bhima Koregaon case: Militant Dalit and Muslim forces gaining roots, says NIA",,IND,dalit,1,3,,
7199,https://theshillongtimes.com/2020/10/11/cbi-takes-over-probe-into-alleged-gangrape-of-dalit-woman-in-hathras-officials/,CBI takes over probe into alleged gangrape of Dalit woman in Hathras: Officials - The Shillong Times,,IND,dalit,0,,,
7200,https://timesofindia.indiatimes.com/india/tn-dalit-woman-panchayat-chief-made-to-sit-on-floor-by-deputy/articleshow/78598065.cms,TN Dalit woman panchayat chief made to sit on floor by deputy | India News - Times of India,,IND,dalit,0,,,
7206,https://www.sjrkumar.com/justice-for-walayar-girls-dalit-teenaged-sisters-rape-and-murder-case-explained/,Justice for Walayar Girls... Dalit Teenaged Sisters Rape and Murder: Case Explained... | Life Matters,,IND,dalit,1,3,,
7209,https://sjrkumar.com/justice-for-walayar-girls-dalit-teenaged-sisters-rape-and-murder-case-explained/,Justice for Walayar Girls... Dalit Teenaged Sisters Rape and Murder: Case Explained... | Life Matters,,IND,dalit,1,3,,
7211,https://www.indiatvnews.com/news/india/hathras-gangrape-case-ahmedabad-sanitation-workers-abstain-from-work-protest-dalit-woman-rape-murder-654952,Hathras case: Ahmedabad sanitation workers abstain from work in protest against Dalit woman rape-murder case,,IND,dalit,1,3,,
7214,https://www.outlookhindi.com/country/state/alwar-gang-rape-case-five-accused-convicted-four-sentenced-to-life-imprisonment-19-year-old-dalit-woman-was-gang-raped-in-front-of-her-husband-51922,"Alwar gang rape case: five accused convicted, four sentenced to life imprisonment; 19-year-old Dalit woman was gang-raped in front of her husband : Outlook Hindi",,none,none,0,,,
7215,https://freepresskashmir.news/2020/10/03/rahul-priyanka-gandhi-meet-family-of-dalit-woman-gang-raped-murdered-by-upper-caste-hindu-men-in-hathras/,"Rahul, Priyanka Gandhi meet family of Dalit woman 'gang-raped, murdered' by 'upper caste' Hindu men in Hathras",,IND,dalit,1,1,,
7219,https://www.arre.co.in/social-commentary/spectre-of-caste-at-dalit-aiadmk-legislators-wedding-brahmin-brides-father-attempts-suicide/,"At Dalit AIADMK Legislatorâ€™s Wedding, Brahmin Brideâ€™s Father Attempts Suicide",,IND,dalit,1,3,,
7229,https://www.thenationalistview.com/research-and-reference/breaking-india-western-interventions-in-dravidian-and-dalit-faultlines/,Breaking India: Western Interventions In Dravidian And Dalit Faultlines,,IND,dalit,0,,,
7240,https://www.timesnownews.com/india/article/kamal-naths-item-remark-disrespecting-dalit-woman-tarnishes-your-politics-mp-cm-shivraj-singh-chouhan-to-sonia-gandhi/669460,"Kamalnath on Imarti Devi| Kamal Nath's â€˜itemâ€™ remark: â€˜Disrespecting Dalit woman tarnishes your politics,â€™ MP CM Shivraj Singh Chouhan to Sonia Gandhi",,IND,dalit,1,1,,
7241,https://www.ptcnews.tv/uttar-pradesh-acid-attack-three-dalit-sisters-attacked-with-acid-in-gonda-district-en/,Uttar Pradesh Acid Attack: Three Dalit sisters attacked with acid in Gonda,,IND,dalit,0,,,
7247,https://theprint.in/category/opinion/dalit-history-month/,Dalit History Month Archives â€“ ThePrint,,IND,dalit,0,,,
7249,https://thekashmiriyat.co.uk/hatras-rape-dalit-feminist-diaspora-groups-writes-to-un-to-urge-modi-to-dismiss-yogi-adityanath/,"Hatras Rape- Dalit, Feminist, Diaspora groups writes to UN to Urge Modi to Dismiss Yogi Adityanath - The Kashmiriyat",,IND,dalit,1,1,,
7252,https://clarionindia.net/indian-american-protest-in-new-jersey-against-hathras-rape-murder-of-dalit-girl/,Indian American Protest in New Jersey Against Hathras Rape-Murder of Dalit Girl,,IND,dalit,1,3,,
7255,https://www.counterview.net/2020/10/hathras-dalit-victims-family-facing.html,Hathras Dalit victim's family facing pressure from UP's powerful feudal-caste interests,,IND,dalit,0,,,
7262,https://www.deccanherald.com/national/north-and-central/17-year-old-dalit-girl-raped-in-uttar-pradeshs-pratapgarh-898026.html,17-year-old Dalit girl raped in Uttar Pradesh's Pratapgarh,,IND,dalit,0,,,
7268,https://timesofindia.indiatimes.com/city/hubballi/govt-college-lecturer-sets-up-library-in-dalit-colony/articleshow/78898669.cms,Karnataka govt college lecturer sets up library in Dalit colony | Hubballi News - Times of India,,IND,dalit,0,,,
7281,https://www.news18.com/news/india/mp-cop-arrested-as-dalit-woman-ends-life-after-his-refusal-to-file-rape-complaint-2930449.html,MP Cop Arrested as Dalit Woman Ends Life After His Refusal to File Rape Complaint,,IND,dalit,1,3,,
7287,https://www.timesnownews.com/india/bihar/article/jitan-ram-manjhi-nda-s-hope-for-dalit-support-to-win-in-2020-bihar-assembly-polls/670254,JitanÂ RamÂ Manjhi: NDAâ€™s hope for Dalit support to win in 2020 Bihar Assembly polls,,IND,dalit,0,,,
7305,https://www.kractivist.org/hathras-dalit-victims-family-facing-pressure-from-ups-powerful-feudal-caste-interests/,Hathras Dalit victim's family facing pressure from UP's powerful feudal-caste interests - Kractivism,,IND,dalit,0,,,
7311,https://www.ucanews.com/news/man-held-in-india-for-acid-attack-on-three-dalit-sisters/89907,Man held in India for acid attack on three Dalit sisters - UCA News,,IND,dalit,1,3,,
7330,https://www.globalvillagespace.com/op-ed-persecution-of-the-dalit-community-down-trodden-in-india/,Op-ed: Persecution of the dalit community (down-trodden) in India - Global Village Space,,IND,dalit,0,,,
7333,https://economictimes.indiatimes.com/news/elections/assembly-elections/bihar/dalit-leader-who-accused-tejashwi-yadav-of-demanding-money-to-give-him-party-ticket-shot-dead/articleshow/78477555.cms,Dalit leader who accused Tejashwi Yadav of demanding money to give him party ticket dead,,IND,dalit,0,,,
7339,https://www.deenpost.com/news/dalit-woman-raped-and-murdered-by-4-men/,Dalit woman raped And Murdered by 4 men - DeenPost,,IND,dalit,0,,,
7340,https://www.en.etemaaddaily.com/crime/mp-policemen-arrested-as-dalit-woman-ends-life-after-his-refusal-to-file-rape-complaint:83431,MP Policemen Arrested as Dalit Woman Ends Life After His Refusal to File Rape Complaint,,IND,dalit,1,3,,
7349,https://www.ndtv.com/gurgaon-news/gurgaon-man-who-married-dalit-woman-thrashed-with-sticks-in-gurgaon-dies-2324805,"Man Who Married Dalit Woman Thrashed With Sticks In Gurgaon, Dies",,IND,dalit,0,,,
7357,https://www.indiatimes.com/news/india/ayodhya-dalit-gangrape-survivor-beaten-up-by-constables-528078.html,"Ayodhya: Dalit Gangrape Survivor Who Went To File Complaint, Reportedly Beaten Up By Constables",,IND,dalit,0,,,
7359,https://thewire.in/politics/lalu-yadav-bihar-elections-tejashwi-yadav,'Why Is Dalit Assertion Called Jungle Raj and Upper Caste Rule Mangal Raj?',,IND,dalit,0,,,
7384,https://www.indiatvnews.com/crime/uttar-pradesh-2-dalit-sisters-killed-bodies-dumped-pond-fatehpur-665279,"2 Dalit sisters killed, bodies dumped in pond in UP's Fatehpur",,IND,dalit,0,,,
7386,https://www.indiatvnews.com/news/india/bjp-rss-vision-of-india-adivasis-dalits-no-education-rahul-gandhi-sc-school-students-scholarship-668081,"In BJP-RSS vision of India, Adivasis and Dalits should not have access to education: Rahul Gandhi",,IND,dalit,0,,,
7394,https://thekashmirwalla.com/2020/11/in-india-dalit-women-raped-to-assert-caste-supremacy-report/,"In India, Dalit women raped ""to assert caste supremacy"": Report",,none,none,0,,,
7407,https://www.thenewsbangla.com/amit-shah-brought-food-from-hotel-and-ate-dalit-house-claimed-mamata-banerjee/,Amit Shah Brought Food Hotel Ate Dalit House Claimed Mamata Banerjee,,none,none,0,,,
7418,https://www.dalitcamera.com/caste-food-ideological-imposition/,"Caste, food and ideological imposition Â· Dalit Camera",,IND,dalit,0,,,
7425,https://www.news18.com/news/politics/ahead-of-bihar-polls-was-always-thrown-in-jails-says-manoj-manzil-the-debutant-dalit-cpiml-mla-3076037.html,"Was Always Thrown in Jails Ahead of Bihar Polls, Says Manoj Manzil, the Debutant Dalit CPI(ML) MLA",,IND,dalit,0,,,
7426,https://www.indiatvnews.com/crime/uttar-pradesh-ballia-15-year-old-dalit-girl-set-ablaze-jilted-lover-pocso-act-663248,UP: 15-year-old Dalit girl set ablaze by jilted lover in Ballia,,IND,dalit,0,,,
7436,https://www.firstpost.com/world/caste-in-the-usa-episode-2-dalit-technologist-sam-cornelius-on-how-casteism-pervades-tech-world-in-india-and-us-8978201.html,"Caste in the USA, Episode 2: Dalit technologist Sam Cornelius on how casteism pervades tech world in India and US-World News , Firstpost",,IND,dalit,1,3,,
7451,https://indianexpress.com/article/india/gujarat-dalit-body-seeks-dy-cms-apology-for-objectionable-term-about-kanodias-6915464/,Gujarat: Dalit body seeks Dy CMâ€™s apology for â€˜objectionableâ€™ term about Kanodias,,IND,dalit,1,2,,
7468,https://www.thehindu.com/news/national/other-states/dalit-man-thrashed-to-death-in-madhya-pradesh/article33210967.ece,Dalit man thrashed to death in Madhya Pradesh,,IND,dalit,0,,,
7484,https://www.kalaignarseithigal.com/tamilnadu/2020/11/09/sivagangai-kaal-pirivu-panchayat-board-dalit-president-complaint-on-caste-discrimination,sivagangai kaal pirivu panchayat board dalit president complaint on caste-discrimination,,none,none,0,,,
7485,https://sabrangindia.in/article/dalit-house-set-ablaze-mp-brothers-thrashed-cm-silent,"Dalit house set ablaze in MP, brothers thrashed, CM silent? | SabrangIndia",,IND,dalit,0,,,
7503,https://www.thequint.com/my-report/dalit-professor-sacked-from-bundelkhand-university-allahabad-high-court-suspends-termination,"Dalit Professor Sacked From Bundelkhand University, Allahabad High Court Suspends Termination",,IND,dalit,1,1,,
7505,https://thecognate.com/dalit-woman-in-kerala-plans-to-convert-to-islam-alleging-caste-discrimination-by-cpm-workers/,Dalit Woman In Kerala Plans To Convert To Islam Alleging Caste Discrimination By CPM Workers,,IND,dalit,0,,,
7515,https://velivada.com/2020/11/21/dalits-of-punjab-literature-of-punjab-dalit-women/,Dalits of Punjab â€“ Literature of Punjab Dalit Women,,IND,dalit,0,,,
7516,https://www.deccanherald.com/national/national-politics/in-bjp-rss-vision-of-india-adivasis-and-dalits-should-not-have-access-to-education-rahul-921210.html,"In BJP-RSS vision of India, Adivasis and Dalits should not have access to education: Rahul",,IND,dalit,0,,,
7520,https://www.tribuneindia.com/news/nation/in-bjp-rss-vision-of-india-adivasis-and-dalits-should-not-have-access-to-education-says-rahul-177504,"â€˜In BJP-RSS vision of India, Adivasis and Dalits should not have access to educationâ€™, says Rahul",,IND,dalit,0,,,
7521,https://www.kalaignarseithigal.com/india/2020/11/06/travancore-temple-board-decides-to-appoint-dalit-priests,Travancore temple board decides to appoint Dalit priests,,none,none,0,,,
7523,https://121clicks.com/photo-stories/saiful-amin-kazal-dalit-colonies-of-dhaka-bangladesh,"Dalit Colonies Of Dhaka, Bangladesh Photo Series By Saiful Amin Kazal",,none,dalit,0,,,
7533,https://www.deccanherald.com/national/west/dalit-youth-beaten-up-for-sporting-moustache-riding-horse-four-held-913546.html,"Dalit youth beaten up for 'sporting moustache, riding horse', four held",,IND,dalit,0,,,
7534,https://www.pscp.tv/JaiTDP/1ZkKzeMeQvvxv,"Telugu Desam Party: ""Sri &VarlaRamaiah addressing the media about the Anti Dalit activities of YCP Government",,none,none,0,,,
7543,https://www.thehindu.com/news/national/other-states/three-months-after-dalit-gram-pradhan-murder-police-shoot-down-an-accused-in-azamgarh/article33189110.ece,"Three months after Dalit gram pradhan murder, police shoot down an accused in Azamgarh",,IND,dalit,0,,,
7544,https://eshe.in/2020/11/25/justice-denied/,New Study Points to Indiaâ€™s Other Epidemic: Sexual Violence Against Dalit Women and Girls,,IND,dalit,1,3,,
